晋唐叔虞者， 周武王子而成王弟。	Đường thúc Ngu nước Tấn là con của Chu Vũ vương, em Thành vương.
楚师欲 去，得臣不肯。四月戊辰，宋公、齐将、 秦将与晋侯次城濮。	Ngày Mậu Thìn tháng Tư, Tống công [Thành công Vương Thần], tướng nước Tề [Quốc Quy Phủ], tướng nước Tần [Tiểu Tử Ngân] cùng Tấn hầu đóng quân ở Thành Bộc.
己 巳，与楚兵合战，楚兵败，得臣收馀兵去。	Ngày Kỷ Tỵ, giao chiến với quân Sở, quân Sở thua, Đắc Thần thu thập tàn quân rút lui.
甲午，晋师还至衡雍， 作王宫于践土。	Ngày Giáp Ngọ, quân Tấn về đến Hành Ung, xây dựng hành cung cho Chu vương ở Tiễn Thổ.
初，郑助楚，楚败，惧，使人请盟晋侯。	Ban trước, nước Trịnh [dẫn quân sang] giúp Sở, [sau thấy] nước Sở bị thua, thì sợ hãi, sai người xin kết minh với Tấn hầu.
晋侯与郑伯盟。	Tấn hầu cùng Trịnh bá kết minh.
五月丁未，献楚俘於周，驷介百乘，徒兵千。	Ngày Đinh Mùi tháng Năm, dâng tù binh nước Sở cho nhà Chu cùng một trăm cỗ xe tứ mã bọc giáp, một nghìn bộ tốt.
天子使王子虎命晋侯 为伯，赐大辂，彤弓矢百，玈弓矢 千， 秬鬯一卣，珪瓚， 虎贲三百人。	Thiên tử sai Vương tử Hổ mệnh cho Tấn hầu làm bá, ban cỗ xe lớn trang sức bằng vàng, cây cung màu đỏ cùng trăm mũi tên, cung đen cùng nghìn mũi tên, một nậm rượu nếp than, chén tế thần bằng ngọc khuê, ba trăm quân hổ bôn.
晋侯三辞，然后稽 首受之。	Tấn hầu ba lần từ tạ, sau đó dập đầu nhận lấy.
周作晋文侯命：“王若曰：父 义和， 丕显文、武，能慎明德， 昭登於上，布闻在下， 维时上帝集厥命于文、武。	Chu vương làm thiên “Tấn Văn hầu mệnh” rằng: “Chu Hương kính cẩn nói: Bá phụ dùng nghĩa khiến chư hầu hòa mục, phát dương sự nghiệp của Văn vương, Vũ vương. Văn vương, Vũ vương biết thận trọng làm sáng đức, rạng rỡ trên trời, tiếng tốt lan khắp chúng dân, thế nên trời trao mệnh làm đế cho Văn vương, Vũ vương.
恤朕身、继予一人永其在位。”於是晋文公称伯。	Trưởng bối đoái nghĩ đến trẫm, tiếp tục phụ giúp, khiến trẫm mãi giữ ngôi vị.” Thế rồi Tấn Văn công xưng bá.
癸亥，王子虎 盟诸侯於王庭。	Ngày Quý Hợi, Vương tử Hổ kết minh với chư hầu ở vương đình.
晋焚楚军，火数日不息，文公叹。	Nước Tấn thiêu trận địa của quân Sở, lửa cháy mấy ngày không tắt, Văn công than thở.
左右曰：“胜楚而君犹忧， 何？”文公曰：“吾闻能战胜安者唯圣人，是以惧。	Tả hữu mới hỏi rằng: “Đánh thắng nước Sở mà nhà vua còn ưu phiền, sao vậy?” Văn công đáp: “Ta nghe nói người chiến thắng mà thấy tự an, chỉ thánh nhân thôi, cho nên sợ.
且子玉犹在，庸 可喜乎！”子玉之败而归，楚成王怒其不用其言，贪与晋战，让责子 玉，子玉自杀。	Huống chi Tử Ngọc vẫn còn, làm sao vui cho được!” Tử Ngọc thua trận trở về, Sở Thành vương giận vì [Tử Ngọc] không nghe lời, tham đánh với Tấn, trách tội Tử Ngọc, Tử Ngọc tự sát.
晋文公曰：“我击其外，楚诛其内，内外相应。”於 是乃喜。	Tấn Văn công nói: “Ta đánh bên ngoài, Sở giết bên trong, trong ngoài hô ứng với nhau.” Bấy giờ mới vui.
六月，晋人复入卫侯。	Tháng Sáu, người Tấn lại đưa Vệ hầu về nước.
壬午，晋侯度河北归国。	Ngày Nhâm Ngọ, Tấn hầu vượt Hoàng Hà lên phía bắc để về nước.
行赏，狐偃为 首。	[Tấn hầu] tiến hành ban thưởng, Hồ Yển đứng đầu.
或曰：“城濮之事，先轸之谋。”文公曰：“城濮之事，偃说我 毋失信。	Có người nói: “Việc ở Thành Bộc là mưu của Tiên Chẩn.” Văn công mới bảo: “Việc ở Thành Bộc, Yển nói ta không tin.
先轸曰‘军事胜为右’，吾用之以胜。	Tiên Chẩn nói: 'Việc quân lấy thắng làm trọng', ta theo đó nên thắng lợi.
然此一时之说，偃言 万世之功，柰何以一时之利而加万世功乎？	Nhưng đó là ý kiến nhất thời, còn lời Yển là công lao muôn đời, sao lại lấy cái lợi nhất thời đặt trên công lao muôn đời được?
是以先之。”冬，晋侯会诸侯於温，欲率之朝周。	Vì thế cho Hồ Yển công đầu.” Mùa đông, Tấn hầu hội chư hầu ở đất Ôn, muốn thống lãnh chư hầu triều kiến nhà Chu.
力未能，恐其有畔者，乃使 人言周襄王狩于河阳。	Sức không đủ, sợ có kẻ phản lại, bèn sai người đến bảo Chu Tương vương đi tuần thú ở Hà Dương.
壬申，遂率诸侯朝王於践土。	Ngày Nhâm Thân, bèn thống lãnh chư hầu triều kiến Chu vương ở Tiễn Thổ.
孔子读史记至文 公，曰“诸侯无召王”、“王狩河阳”者，春秋讳之也。丁丑，诸侯围许。	Khổng tử đọc sử đến đoạn chép về Tấn Văn công, nói: “Chư hầu không triệu Chu vương, Chu vương tuần thú ở Hà Dương là Kinh Xuân Thu nói tránh đi vậy.” Ngày Đinh Sửu, chư hầu bao vây nước Hứa.
曹伯臣或说晋侯曰：“齐桓公合诸侯而国异 姓，今君为会而灭同姓。	Có người bề tôi của Tào bá nói với Tấn hầu rằng: “Tề Hoàn công hội họp chư hầu mà bảo tồn cho nước khác họ, nay ngài hội họp chư hầu mà lại diệt nước cùng họ.
曹，叔振铎之後；晋，唐叔之後。	Tào là hậu duệ của Thúc Chấn Đạc; Tấn là hậu duệ của Đường thúc.
合诸侯而 灭兄弟，非礼。”晋侯说，复曹伯。	Hội họp chư hầu mà diệt nước anh em, đó là phi lễ.” Tấn hầu vui, khôi phục [ngôi vị] cho Tào bá.
於是晋始作三行。	Bấy giờ nước Tấn bắt đầu lập ra ba hàng quân.
荀林 父将中行，先縠将右行，先蔑将左行。	Tuân Lâm Phủ chỉ huy Trung hàng, Tiên Cốc chỉ huy Hữu hàng, Tiên Miệt chỉ huy Tả hàng.
七年，晋文公、秦缪公共围郑，以其无礼於文公亡过时，及城濮 时郑助楚也。	Năm thứ bảy, Tấn Văn công, Tần Mục công cùng bao vây nước Trịnh, lấy lý do nước Trịnh từng vô lễ với Văn công khi ông lưu vong qua, lúc đến Thành Bộc, nước Trịnh lại trợ giúp cho nước Sở.
围郑，欲得叔瞻。	[Văn công] bao vây nước Trịnh, là muốn có được Thúc Chiêm.
叔瞻闻之，自杀。	Thúc Chiêm nghe vậy, tự sát.
郑持叔瞻告晋。	Nước Trịnh đem xác Thúc Chiêm báo với nước Tấn.
晋 曰：“必得郑君而甘心焉。”郑恐，乃间令使谓秦 缪公曰：“亡郑厚晋，於晋得矣，而秦未为利。	Tấn Văn công nói: “Nhất định phải bắt vua nước Trịnh mới cam lòng.” Vua nước Trịnh sợ, bèn lén sai sứ nói với Tần Mục Công: “Diệt nước Trịnh để hậu đãi nước Tấn, đó là lợi cho nước Tấn mà không lợi cho nước Tần.
君何不解郑，得为东 道交？”秦伯说，罢兵。	Sao ngài không giải vây nước Trịnh, khiến Trịnh thành nước giao hảo ở đường phía đông?” Tần bá mừng, bãi binh.
晋亦罢 兵。	Nước Tấn cũng bãi binh.
九年冬，晋文公卒，子襄公欢立。	Mùa đông năm thứ chín, Tấn Văn công chết, con là Tương Công Hoan lên thay.
是岁郑伯亦卒。	Năm này Trịnh bá cũng chết.
郑人或卖其国於秦， 秦缪公发兵往袭郑。	Người Trịnh có kẻ bán đứng nước mình cho nước Tần, Tần Mục công phát binh sang tập kích nước Trịnh.
十二月，秦兵过我郊。	Tháng Mười hai, quân Tần qua ngoại vi nước Tấn.
襄 公元年春，秦师过周，无礼，王孙满讥之。	Mùa xuân năm Tương công thứ nhất, quân Tần đi qua nhà Chu, vô lễ, Vương Tôn Mãn chỉ trích quân Tần.
兵至滑，郑贾人弦高将市 于周，遇之，以十二牛劳秦师。	Quân Tần kéo đến đất Hoạt, thương nhân nước Trịnh là Huyền Cao định đến buôn bán ở nhà Chu, [trên đường đi] gặp quân Tần, bèn đem mười hai con bò úy lạo quân Tần.
秦师惊而还，灭滑而去。	Quân Tần kinh ngạc rút về, diệt nước Hoạt rồi lui binh.
晋先轸曰：“秦伯不用蹇叔，反其众心，此可击。”栾枝 曰：“未报先君施於秦，击之，不可。”先轸曰：“秦侮吾孤，伐吾 同姓，何德之报？”	Tiên Chẩn nước Tấn nói rằng: “Tần bá không dùng Kiển thúc, làm trái tâm nguyện dân chúng, đó là nguyên nhân có thể đánh Tần.” Loan Chi nói: “Còn chưa báo ơn tiên quân được Tần bá thi ơn, lại đánh nước Tần, không được.” Tiên Chẩn nói: “Tần khinh thường vua ta côi cút, đánh nước cùng họ với ta, có đức gì mà phải báo?” Bèn đánh nước Tần.
遂击之。襄公墨衰绖。	Trong công mặc tang phục màu đen.
四月，败秦师于殽，虏秦三将孟 明视、西乞秫、白乙丙以归。	Tháng Tư, đánh bại quân Tần ở Hào Sơn, bắt sống ba tướng của nước Tần là Mạnh Minh Thị, Tây Khất Thuật, Bạch Ất Bính đem về.
遂墨以葬文公。	Rồi [Tương công] mặc tang phục màu đen an táng Văn công.
文公夫人秦女，谓襄公曰：“秦欲得 其三将戮之。”公许，遣之。	Phu nhân của Văn công là người con gái nước Tần nói với Tương công rằng: “Nước Tần muốn có được ba tướng đó để giết đi.” Tương công đồng ý, cho về.
先轸闻之，谓襄公曰：“患生矣。”轸 乃追秦将。	Tiên Chẩn nghe tin đó, bảo Tương công rằng: “Tai họa phát sinh từ đó đấy.” Chẩn bèn đuổi theo tướng Tần.
秦将渡河，已在船中，顿首谢，卒不反。	Tướng Tần vượt sông Hoàng Hà, đã lên thuyền, chỉ dập đầu cảm tạ, rốt cuộc không quay lại.
後三年，秦果使孟明伐晋，报殽之败，取晋汪以归。	Ba năm sau, quả nhiên nước Tần sai Mạnh Minh thảo phạt nước Tấn, báo thù cuộc chiến thất bại ở Hào Sơn, chiếm đất Uông của nước Tấn rồi về.
四年，秦缪公大兴兵伐我，度河，取王官， 封殽尸而去。	Năm thứ tư, Tần Mục công huy động đại quân thảo phạt nước Tấn, qua sông Hoàng Hà, chiếm đất Vương Quan, xây đắp mộ cho binh sĩ chết trong trận Hào Sơn rồi rút về.
晋恐，不敢出，遂城 守。	Nước Tấn lo sợ, không dám ra đánh, bèn cố thủ trong thành.
五年，晋伐秦，取新城，报王 官役也。	Năm thứ năm, nước Tấn thảo phạt nước Tần, chiếm Tân Thành, báo thù trận chiến ở Vương Quan.
六年，赵衰成子、栾贞子、咎季子犯、霍伯皆卒。	Năm thứ sáu, Triệu Thôi Thành tử, Loan Trinh tử, Cữu Quý Tử Phạm, Hoắc bá đều chết.
赵盾代赵衰执政。	Triệu Thuẫn chấp chính thay Triệu Thôi.
七年八月，襄公卒。	Tháng Tám năm thứ bảy, Tương công chết.
太子夷皋少。	Thái tử Di Cao còn nhỏ.
晋人以难故， 欲立长君。	Người Tấn lấy lý do nước gặp nhiều nguy nan, muốn lập người trưởng thành làm vua.
赵盾曰：“立襄公弟雍。	Triệu Thuẫn nói: “Lập em của Tương công là Ung.
好善而长，先君爱 之；且近於秦，秦故好也。	Người này thích điều thiện mà tuổi đã trưởng thành, được tiên quân yêu quý; hơn nữa lại thân với nước Tần, trước đây nước Tần vốn hữu hảo [với nước Tấn] vậy.
立善则固，事长则顺，奉爱则孝，结旧好 则安。”贾季曰：“不如其弟乐。	Tôn lập người thiện làm vua thì nước được vững, thờ phụng người trưởng thành làm vua thì sẽ thuận lý, phụng sự người được tiên quân yêu thì gần đạo hiếu, khéo giao kết với hữu hảo cũ thì thế nước được yên.” Giả Quý nói: “Chẳng bằng lập em [của Ung] là Nhạc.
辰嬴嬖於二君， 立其子，民必安之。”赵盾曰：“辰 嬴贱，班在九人下，其子何震之有！	[Mẹ Nhạc là] Thần Doanh được hai vua [Hoài công, Văn công] sủng ái, lập con của Thần Doanh lên ngôi, dân ắt yên lòng.” Triệu Thuẫn nói: “Thần Doanh hèn hạ, địa vị dưới chín người thê thiếp, con bà ta sao có uy nghiêm được!
且为二君嬖，淫也。	Vả lại nói [Thần Doanh] được hai vua sủng ái, đó là dâm loạn vậy.
为先君子， 不能求大而出在小国，僻也。	[Nhạc] là con của tiên quân [Văn công], không thể cầu viện nước lớn rồi chạy ra ở nước nhỏ được, đó là bỉ lậu vậy.
母淫子僻，无威； 陈小而远，无援：将何可乎！”使士会 如秦迎公子雍。	Mẹ dâm loạn, con bỉ lậu thì không có uy; Trần là nước nhỏ lại ở xa, không thể tiếp viện, biết làm sao cho phải đây!” [Triệu Thuẫn] sai Sĩ Hội sang nước Tần đón công tử Ung.
贾季亦使人召公子乐於陈。	Giả Quý cũng sai người triệu công tử Nhạc ở nước Trần.
赵盾废贾季，以其杀阳处 父。	Triệu Thuẫn phế truất Giả Quý, lấy cớ Quý đã giết Dương Xử Phủ.
十月，葬襄公。	Tháng Mười, táng Tương công.
十 一月，贾季奔翟。	Tháng Mười một, Giả Quý chạy sang nước Địch.
是岁，秦缪公亦卒。	Năm đó, Tần Mục công cũng chết.
灵公元年四月，秦康公曰：“昔文公之入也无卫，故有吕、郤之 患。”乃多与公子雍卫。	Tháng Tư năm Linh công thứ nhất, Tần Khang công nói: “Trước đây khi Tấn Văn công về nước không có quân hộ vệ, nên có họa của Lã Sảnh Khích Nhuế.” Bèn cho công tử Ung nhiều quân hộ vệ.
太子母缪嬴日夜抱太子以号泣於朝， 曰：“先君何罪？	Mẹ Thái tử là Mậu Doanh ngày đêm ôm Thái tử gào khóc trong triều, nói: “Tiên quân có tội gì?
其嗣亦何罪？	Người thừa tự ngài cũng có tội gì?
舍適而外求君，将安置此？”出朝，则抱以適赵盾所，顿首曰：“先君奉此子 而属之子，曰‘此子材，吾受其赐；不材，吾怨子’。	Bỏ con đích mà tìm vua bên ngoài, sẽ sắp đặt Thái tử vào đâu?” [Mậu Doanh] ra khỏi triều, thì ôm con đến chỗ Triệu Thuẫn, dập đầu nói rằng: “[Trước khi chết] tiên quân có mang đứa con này giao phó cho ngài, nói: 'Đứa nhỏ này thành tài thì ta được nhận sự ban tặng của ông; bất tài thì ta oán ông'.
今君卒，言犹在耳， 而弃之，若何？”赵盾与诸大夫皆患缪嬴，且畏诛，乃背所迎 而立太子夷皋，是为灵公。	Nay nhà vua mất, lời nói còn bên tai mà ngài vứt bỏ nó, là cớ làm sao?” Triệu Thuẫn cùng các đại phu đều e ngại Mậu Doanh, lại sợ bị giết, bèn quay lưng lại với công tử được đón về là Ung, mà lập Thái tử Di Cao, đó là Linh công.
发兵以距秦送公子雍者。	Phát binh để chống cự quân Tần hộ tống công tử Ung về nước.
赵盾为将，往击 秦，败之令狐。	Triệu Thuẫn làm tướng, sang đánh Tần, đánh bại quân Tần ở Lệnh Hồ.
先蔑、随会亡奔秦。	Tiên Miệt, Tùy Hội chạy trốn sang nước Tần.
秋，齐、宋、卫、郑、曹、许君 皆会赵盾，盟於扈，以灵 公初立故也。	Mùa thu, vua các nước Tề, Tống, Vệ, Trịnh, Tào, Hứa đều hội kiến với Triệu Thuẫn, kết minh ở đất Hỗ, do Linh công mới lên ngôi vậy.
四年，伐秦，取少梁。	Năm thứ tư, thảo phạt nước Tần, chiếm được Thiếu Dương.
秦亦取晋之郩。	Nước Tần cũng chiếm được ấp Hào của nước Tấn.
六年，秦康公伐晋，取羁马。	Năm thứ sáu, Tần Khang công thảo phạt nước Tấn, chiếm được Ky Mã.
晋侯怒，使赵盾、赵穿、郤缺击 秦，大战河曲，赵穿最有功。	Tấn hầu nổi giận, sai Triệu Thuẫn, Triệu Xuyên, Khích Khuyết đánh nước Tần, đại chiến ở Hà Khúc, Triệu Xuyên có công lao nhất.
七年，晋六卿患随会之在秦，常为晋 乱，乃详令魏寿馀反晋降秦。	Năm thứ bảy, Lục khanh nước Tấn lo lắng việc Tùy Hội lưu lại nước Tần, thường gây họa loạn cho nước Tấn, bèn vờ sai Ngụy Thọ Dư phản lại nước Tấn rồi hàng nước Tần.
秦使随会之魏，因执会以归晋。	Nước Tần sai Tùy Hội đến nước Ngụy, [Ngụy Thọ Dư] thừa cơ bắt Hội đưa về nước Tấn.
八年，周顷王崩，公卿争权，故不赴。	Năm thứ tám, Chu Khoảnh vương băng hà, công khanh tranh quyền, nên không báo tang [cho chư hầu].
晋使赵盾以车八百乘平 周乱而立匡王。	Nước Tấn sai Triệu Thuẫn đem tám trăm cỗ chiến xa đi dẹp loạn ở nhà Chu rồi lập Khuông vương lên ngôi.
是 年，楚庄王初即位。	Năm này, Sở Trang vương mới lên ngôi.
十二年，齐人弑其君懿公。	Năm thứ mười hai, người nước Tề giết vua nước mình là Ý công.
十四年，灵公壮，侈，厚敛以彫墙。”	Năm thứ mười bốn, Linh công đã trưởng thành, xa xỉ, vơ vét thuế khóa nặng nề để chạm trổ tường cung điện.
从台上弹人，观其避丸也。	Từ trên đài bắn người đi bên dưới để xem họ tránh đạn [và coi việc đó là vui].
宰夫胹熊蹯不熟， 灵公怒，杀宰夫，使 妇人持其尸出弃之，过朝。	Đầu bếp nấu món tay gấu chưa chín, Linh công nổi giận, giết đầu bếp, sai đám phụ nữ trong cung mang xác đi vứt, đi qua triều đình.
赵盾、随会前数谏，不听；已又见死人 手，二人前谏。	Triệu Thuẫn và Tùy Hội nhiều lần can ngăn trước mặt vua, không nghe; lúc này thấy tay người chết [thò ra], hai người lại tiến lên khuyên can.
随会先谏，不听。	Tùy Hội can trước, không nghe.
灵公患之，使鉏麑刺赵盾。	Linh công lo sợ họ, sai Sừ Mê đâm Triệu Thuẫn.
盾闺门开，居处节，鉏 麑退，叹曰：“杀忠臣，弃君命，罪一也。”遂触树而死。	Phòng ngủ của Thuẫn mở cửa, chỗ ở nhỏ hẹp, Sừ Mê lui ra, than rằng: “Giết tôi trung, trái mệnh vua, tội như nhau vậy.” Bèn lao vào cây mà chết.
初，盾常田首山，见桑下有饿 人。	Ban trước, Thuẫn thường đi săn ở Thú sơn, thấy dưới gốc dâu có người bị đói.
饿人，示眯明也。	Người bị đói là Thị Mi Minh vậy.
盾与之食，食其半。	Thuẫn cho người đó ăn, [người đó] chỉ ăn một nửa.
问其故，曰：“宦三年， 未知母之存不，原遗母。”盾义之，益与之饭肉。	[Thuẫn] hỏi nguyên do, [Minh] đáp rằng: “Đi học làm quan ba năm, chưa rõ mẹ còn hay không, xin để dành cho mẹ.” Thuẫn cho là người có nghĩa, lại cho thêm cơm thịt.
已而为 晋宰夫，赵盾弗复知也。	Thế rồi Mi Minh làm đầu bếp cho vua nước Tấn, Triệu Thuẫn cũng không hay biết.
九月，晋灵公饮赵盾酒，伏甲将攻盾。	Tháng Chín, Tấn Linh công uống rượu với Triệu Thuẫn, cho phục giáp sĩ để tấn công Thuẫn.
公宰 示眯明知之，恐盾醉不能起，而进曰：“君赐臣，觞三行 可以罢。”欲以去赵盾，令先，毋及难。	Đầu bếp của nhà vua là Thị Mi Minh biết việc đó, sợ Thuẫn say không dậy được, liền tiến lên nói: “Vua ban cho bề tôi, rượu ba lần rót thì dừng.” Muốn làm thế để Triệu Thuẫn về, trước khi vua Tấn ra lệnh, tránh rước họa.
盾既去，灵公伏士未会，先 纵齧狗名敖。	Thuẫn đi rồi, quân sĩ mai phục của Linh công còn chưa đến, bèn thả trước con chó ngao ra cắn.
明为盾搏杀狗。	Minh và Thuẫn đánh giết con chó.
盾曰：“弃人用狗，虽猛 何为。”然不知明之为阴德也。	Thuẫn nói: “Bỏ người dùng chó, dẫu dữ tợn cũng làm được trò gì.” Nhưng không biết Minh vì ngầm báo ơn cho mình nên mới làm vậy.
已而灵公纵伏士出逐赵盾，示眯明反 击灵公之伏士，伏士不能进，而竟脱盾。	Sau đó Linh công sai quân mai phục đuổi theo Triệu Thuẫn, Thị Mi Minh đánh lại quân mai phục của Linh công, khiến chúng không thể tiến công được, cuối cùng cứu thoát Thuẫn.
盾问其故，曰：“我桑下饿 人。”问其名，弗告。	Thuẫn hỏi lý do, nói: “Tôi là người bị đói dưới gốc cây dâu đây.” Hỏi tên, không nói.
明亦因亡去。	Nhân đó Minh cũng bỏ trốn.
盾遂奔，未出晋境。	Thuẫn bèn bỏ trốn, chưa ra khỏi biên giới nước Tấn.
乙丑，盾昆弟将军赵穿袭杀灵公於桃园 而迎赵盾。	Ngày Ất Sửu, người anh em của Thuẫn là tướng quân Triệu Xuyên tập kích giết chết Linh công ở Đào Viên rồi đón Triệu Thuẫn về.
赵盾素贵，得民和；灵公少，侈，民 不附，故为弑易。	Triệu Thuẫn vốn tôn quý, được lòng dân chúng; Linh công ít tuổi, xa xỉ, dân không quy phục, cho nên dễ dàng bị giết.
盾复位。	Thuẫn trở lại tước vị.
晋太史董狐书曰“赵盾弑其 君”，以视於朝。	Thái sử nước Tấn là Đồng Hồ viết rằng “Triệu Thuẫn giết vua của mình”, cho mọi người trong triều xem.
盾曰：“弑者赵穿，我无罪。”太史曰：“子为正 卿，而亡不出境，反不诛国乱，非子而谁？”孔子闻之，曰：“董 狐，古之良史也，书法不隐。	Thuẫn nói: “Người giết vua là Triệu Xuyên, ta không có tội.” Thái sử nói: “Ngài là chính khanh, lại trốn chưa khỏi biên cảnh, trở về không giết kẻ làm loạn nước, không ngài thì ai?” Khổng tử nghe việc đó, nói: “Đồng Hồ giống như quan sử hiền năng thời cổ vậy, cách viết không hề che giấu.
宣子，良 大夫也，为法受恶。	Tuyên tử là quan đại phu giỏi, vì pháp kỷ mà chịu tiếng xấu.
惜也，出疆乃免。”赵盾使赵穿迎襄公弟黑臀于周而立之，是为成公。	Tiếc thay, ra khỏi biên giới thì tránh được tội rồi.” Triệu Thuẫn sai Triệu Xuyên đón em của Tương công là Hắc Đồn ở nhà Chu về rồi lập làm vua, đó là Thành công.
成公者，文公少子，其母周女也。	Thành công là con út của Văn công, mẹ là người nước Chu.
壬申，朝于武宫。	Ngày Nhâm Thân, triều bái ở Vũ cung.
成公元年，赐赵氏为公族。	Năm Thành công thứ nhất, ban cho họ Triệu làm Công tộc [đại phu].
伐郑，郑 倍晋故也。	Thảo phạt nước Trịnh vì nước Trịnh phản bội nước Tấn.
三年，郑伯初立，附晋而弃楚。	Năm thứ ba, Trịnh bá mới lên ngôi, quy phụ nước Tấn rồi bỏ nước Sở.
楚怒，伐郑，晋往救之。	Nước Sở nổi giận, thảo phạt nước Trịnh, nước Tấn sang cứu viện.
六年，伐秦，虏秦将赤。	Năm thứ sáu, thảo phạt nước Tần, bắt sống viên tướng do thám của nước Tần.
七年，成公与楚庄王争彊，会诸侯于扈。	Năm thứ bảy, Thành công cùng Sở Trang vương tranh cường, hội chư hầu ở đất Hỗ.
陈畏楚，不会。	Nước Trần sợ nước Sở, không đến hội họp.
晋使中 行桓子伐陈，因救郑，与楚战，败楚师。	Nước Tấn sai Trung Hàng Hoàn từ thảo phạt nước Trần, nhân đó giải cứu nước Trịnh, giao chiến với nước Sở, đánh bại quân Sở.
是年，成公 卒，子景公据立。	Năm này, Thành công chết, con là Cảnh công Cứ lên thay.
景公元年春，陈大夫夏徵舒弑其君灵公。	Mùa xuân năm Cảnh công thứ nhất, đại phu nước Trần là Hạ Trưng Thư giết vua nước mình là Linh công.
二年，楚庄王伐陈，诛 徵舒。	Năm thứ hai, Sở Trang vương thảo phạt nước Trần, giết Trung Thư.
三年，楚庄王围郑，郑告急晋。	Năm thứ ba, Sở Trang vương bao vây nước Trịnh, nước Trịnh cấp báo với nước Tấn.
晋使荀林父将中军，随会将上 军，赵朔将下军，郤克、栾书、先縠、韩厥、巩朔佐之。	Nước Tấn sai Tuân Lâm Phủ chỉ huy Trung quân, Tùy Hội chỉ huy Thượng quân, Triệu Sóc chỉ huy Hạ quân; Khích Khắc, Loan Thư, Tiên Cốc, Hàn Quyết, Củng Sóc phụ tá.
六月，至 河。	Tháng Sáu, đến sông Hoàng Hà.
闻楚已服郑，郑伯肉袒与盟而去，荀林父欲还。	Nghe tin nước Sở đã thu phục được nước Trịnh, Trịnh bá cởi trần đi đến kết minh với nước Sở, [quân Sở] liền rút, Tuân Lâm Phủ cũng muốn rút quân về.
先縠曰：“凡来 救郑，不至不可，将率离心。”	Tiên Cốc nói: “Mục đích đến là để cứu nước Trịnh, nên không thể không đến, nếu không tướng soái sẽ sinh dị tâm.” Rốt cuộc vượt sông Hoàng Hà.
卒度河。楚已服郑，欲饮马于河为名 而去。	Nước Sở sau khi hàng phục nước Trịnh, muốn có tiếng là đã cho ngựa uống nước sông Hoàng Hà rồi mới rút quân.
楚与晋军大战。	Quân Sở và quân Tấn đại chiến.
郑新附楚，畏之，反助楚攻晋。	Nước Trịnh mới quy phụ nước Sở, sợ nước Sở, mới quay sang giúp nước Sở tấn công nước Tấn.
晋军败，走 河，争度，船中人指甚众。	Quân Tấn thua, chạy đến Hoàng Hà, tranh nhau sang sông, ngón tay người trong thuyền rất nhiều.
楚虏我将智■。	Quân Sở bắt sống tướng nước Tấn là Trí Oanh.
归而林父曰：“臣为督 将，军败当诛，请死。”景公欲许之。	[Quân Tấn] trở về, Lâm Phủ nói: “Thần làm Đốc tướng, quân thua đáng chém, xin được chịu chết.” Tấn công định đồng ý.
随会曰：“昔文公之与楚战城 濮，成王归杀子玉，而文公乃喜。	Tùy Hội nói: “Trước đây Văn công giao chiến với quân Sở ở Thành Bộc, Thành cương về giết Tử Ngọc, mà Văn công mừng.
今楚已败我师，又诛其将，是助楚 杀仇也。”乃止。	Nay quân Sở đánh bại quân ta, ta lại giết tướng của mình, ấy là giúp Sở giết kẻ thù vậy.” Bèn thôi.
四年，先縠以首计而败晋军河上，恐诛，乃奔翟，与翟谋伐晋。晋觉，乃族縠。	Năm thứ tư, Tiên Cốc là người đầu tiên đưa ra kế hoạch khiến quân Tấn thua trên sông Hoàng Hà, sợ bị giết, bèn chạy trốn sang nước Địch, cùng nước Địch bàn mưu thảo phạt nước Tấn. Nước Tấn biết, giết cả họ Cốc.
縠，先轸子也。	Cốc là con của Tiên Chẩn.
五年，伐郑，为助楚故也。	Năm thứ năm, thảo phạt nước Trịnh vì tội giúp nước Sở.
是时楚庄王彊，以挫晋兵河上也。	Lúc này, Sở Trang vương hùng mạnh, vì đã đánh bại quân Tấn trên sông Hoàng Hà vậy.
六年，楚伐宋，宋来告急晋，晋欲救之，伯宗谋曰： “楚，天方开之，不可当。”乃使解扬绐为救 宋。	Năm thứ sáu, nước Sở thảo phạt nước Tống, nước Tống đến nước Tấn cấp báo, nước Tấn muốn cứu viện nước Tống, Bá Tông bàn mưu rằng: “Trời đang khai mở cho Sở, không thể địch được.” Bèn sai Giải Dương vờ đi cứu nước Tống.
郑人执与楚，楚厚赐，使反其 言，令宋急下。	Người Trịnh bắt được [Giải Dương] giao cho nước Sở, nước Sở ban thưởng [cho Dương] hậu hĩnh, rồi sai [Dương] nói ngược lại, để khiến nước Tống mau bị hạ.
解扬绐许之，卒致晋君言。	Giải Dương vờ đồng ý, rốt cuộc đến truyền đạt lời vua Tấn [đồng ý cứu viện].
楚欲杀之，或谏，乃归解 扬。	Nước Sở muốn giết Giải Dương, có người can, bèn tha cho về.
七年，晋使随会灭赤狄。	Năm thứ bảy, nước Tấn sai Tùy Hội diệt Xích Địch.
八年，使郤克於齐。	Năm thứ tám, sai Khích Khắc đi sứ sang nước Tề.
齐顷公母从楼上观而笑之。	Mẹ Tề Khoảnh công từ trên lầu nhìn xuống bật cười.
