晋唐叔虞者， 周武王子而成王弟。	Đường thúc Ngu nước Tấn là con của Chu Vũ vương, em Thành vương.
八年，使太子圉质秦。	Năm thứ tám, sai Thái tử Ngữ sang nước Tần làm con tin.
梁伯好土功，治城沟， ”民力罢怨，其众数相惊，曰“秦寇至”，民恐 惑，秦竟灭之。	Lương bá thích việc thổ mộc, xây thành đào hào, sức dân cạn kiệt, dân chúng oán thán, họ nhiều lần tụ tập gây kinh động, nói “Giặc Tần đến”, dân sợ hãi nghi hoặc, rốt cuộc nước Tần diệt được nước Lương.
太子圉曰：“吾母家在梁，梁今 秦灭之，我外轻於秦而内无援於国。君即不起，病大夫轻，更立他公 子。”	Thái tử Ngữ nói: “Mẹ ta nhà ở nước Lương, nay nước Lương bị nước Tần diệt rồi, ta ở ngoài nước thì bị nước Tần khinh thường, ở trong nước thì không được nước nào ủng hộ. Nếu nhà vua không qua khỏi, e rằng các đại phu coi thường ta, cuối cùng sẽ đổi lập công tử khác lên thay.”
子圉之亡，秦怨之，乃求公子重耳，欲内之。 子圉之立，畏秦之 伐也。 乃令国中诸从重耳亡者与期，期尽不到者尽灭其家。	Tử Ngữ trốn về, nước Tần oán Ngữ, bèn tìm công tử Trùng Nhĩ, muốn đưa Trùng Nhĩ về nước. Sau khi Tử Ngữ lên ngôi, sợ bị nước Tần thảo phạt, bèn lệnh những người trong nước theo Trùng Nhĩ trốn đều phải về nước theo kỳ hạn [đã định], đến kỳ hạn ai không về thì sẽ giết cả nhà người đó.
秦 缪公乃发兵送内重耳，使人告栾、郤之党为内 应，杀怀公於高梁，入重耳。	Tần Mục Công bèn phát binh đưa Trùng Nhĩ về nước, [Trùng Nhĩ] sai người báo với đồ đảng của Loan [Chi], Khích [Cốc] làm nội ứng, giết Hoài công ở Cao Lương, đưa Trùng Nhĩ về.
自少好士，年十七，有贤士五人： 曰赵衰；狐偃咎犯，文公舅也；贾佗；先轸；魏武子。	Từ nhỏ vốn yêu quý kẻ sĩ, năm mười bảy tuổi, đã có năm hiền sĩ [theo phò tá], đó là: Triệu Thôi, Hồ Yển Cửu Phạm - cậu của Văn Công, Giả Đà, Tiên Chẩn, Ngụy Vũ tử.
狄伐咎如， 得二女：以长女妻重 耳，生伯鯈、叔刘；以少女妻赵衰，生盾。	Nước Địch thảo phạt Cao Như, bắt được hai người con gái: đem người con gái lớn gả cho Trùng Nhĩ, sinh ra Bá Trù, Thúc Lưu; đem người con gái nhỏ gả cho Triệu Thôi, sinh ra Thuẫn.
重耳闻之，乃谋赵衰等曰：“始吾奔狄，非以为可用与， 以近易 通，故且休足。休足久矣，固原徙之大国。夫齐桓公好善，志在霸 王，收恤诸侯。今闻管仲、隰朋死，此亦欲得贤佐，盍往乎？”	Trùng Nhĩ nghe tin đó, liền bàn mưu với bọn Triệu Thôi rằng: “Trước đây ta chạy sang nước Địch, không phải vì cho là họ có thể giúp ta hưng khởi, mà vì gần gũi dễ sang, cho nên tạm dừng chân. Dừng chân đã lâu, vốn muốn rời đến nước lớn. Xét thấy, Tề Hoàn công thích làm điều thiện, có chí bá vương, thu nạp và cứu giúp chư hầu. Nay nghe nói Quản Trọng, Thấp Bằng đã chết, lúc này đang cần có bậc hiền năng phò tá, sao không qua đó?”
留齐凡五岁。	[Trùng Nhĩ] ở lại nước Tề cả thảy năm năm.
重耳爱齐女，毋去心。	Trùng Nhĩ yêu người vợ nước Tề, không có ý muốn rời đi.
其主乃杀侍者， 劝重耳趣行。	Chủ nhân bèn giết hầu gái, rồi khuyên Trùng Nhĩ mau lên đường.
咎犯曰：“事不成，犯肉腥臊，何足食！”	Cữu Phạm nói: “Việc không thành, thịt Phạm tanh tưởi, ăn thế nào được?”
曹大夫釐负羁曰：“晋公子 贤，又同姓，穷来过我，柰何不礼！”	Đại phu của nước Tào là Hy Phụ Ky nói: “Tấn công tử là người hiền, lại cùng họ, cùng khốn mới qua nước ta, sao có thể vô lễ được!”
共公不从其谋。	Cung công không chịu nghe theo.
郑君不听。	Trịnh quân không nghe.
赵衰曰：“子亡在外十馀年，小国轻子，况大国乎？今楚大国而 固遇子，子其毋让，此天开子也。”	Triệu Thôi nói: “Ngài lưu vong bên ngoài hơn chục năm, nước nhỏ khinh ngài, huống chi nước lớn? Nay Sở là nước lớn mà vẫn [dùng lễ chư hầu] tiếp đãi ngài, ngài không nên khiêm nhượng, đó là trời khai mở cho ngài vậy.”
居 楚数月，而晋太子圉亡秦，秦怨之；闻重耳在楚，乃召之。	[Trùng Nhĩ] ở nước Sở được mấy tháng, thì Thái tử Ngữ nước Tấn trốn khỏi nước Tần, nước Tần oán trách Ngữ; nghe nói Trùng Nhĩ ở nước Sở, bèn triệu mời Trùng Nhĩ.
重耳不欲 受，司空季子曰：“其国且伐，况其故 妻乎！且受以结秦亲而求入，子乃拘小礼，忘大丑乎！”	Trùng Nhĩ không muốn nhận, Tư không Quý tử nói: “Nước của y còn đánh, huống chi là vợ cũ! Hãy nhận để kết thân với nước Tần rồi xin nước Tần đưa về nước, ngài câu nệ chút lễ mọn mà quên nỗi nhục lớn chăng!”
十二月，晋国大夫栾、郤等闻 重耳在秦，皆阴来劝重耳、赵衰等反国，为内应甚众。	Tháng Mười hai, đại phu nước Tấn là bọn Loan Chi, Khích Cốc nghe tin Trùng Nhĩ đang ở nước Tần, đều ngầm đến khuyên Trùng Nhĩ, Triệu Thôi về nước, người làm nội ứng rất đông.
晋闻秦兵来，亦发兵拒之。	Nước Tấn nghe tin quân Tần kéo đến, cũng phát binh chống cự.
然皆阴知公子重耳入 也。	Nhưng đều ngầm biết công tử Trùng Nhĩ trở về.
唯惠公之故贵臣吕、郤之属不欲立重耳。	Chỉ có đám đại thần hiển quý trước đây của Huệ công là bọn Lã [Sảnh] và Khích [Nhuế] là không muốn lập Trùng Nhĩ.
重 耳出亡凡十九岁而得入，时年六十二矣，晋人多附焉。	Trùng Nhĩ lưu vong ở ngoài cả thảy mười chín năm mới được trở về, bấy giờ đã sáu mươi hai tuổi, người Tấn phần nhiều quy phụ theo.
咎犯曰：“臣从君周旋天下，过亦 多矣。臣犹知之，况於君乎？请从此去矣。”	Cữu Phạm nói: “Thần theo nhà vua đi khắp thiên hạ, lỗi lầm cũng nhiều. Thần còn biết thế, huống nữa là ngài? Xin ra đi từ đây.”
秦兵围令 狐，晋军于庐柳。	Quân Tần bao vây Lệnh Hồ, quân Tấn đóng ở Lư Liễu.
二月辛丑，咎犯与 秦晋大夫盟于郇。	Ngày Tân Sửu tháng Hai, Cữu Phạm cùng các đại phu nước Tần và nước Tấn hội minh ở đất Tuân.
丙午，入于曲沃。	Ngày Bính Ngọ, [Trùng Nhĩ] vào Khúc Ốc.
群臣皆往。	Quần thần đều đến.
戊申，使人杀怀公。	Ngày Mậu Thân, [Văn công] sai người giết Hoài công.
始尝欲杀文公宦者履鞮知其谋，欲以 告文公，解前罪，求见文公。	Viên hoạn quan trước đây từng muốn giết Văn công là Lý Đề biết được âm mưu đó, muốn báo cho Văn công để xóa tội trước đây, liền cầu kiến Văn công.
宦者曰：“臣刀锯之馀，不敢以 二心事君倍主，故得罪於君。君已反国，其毋蒲、翟乎？且管仲射 钩，桓公以霸。今刑馀之人以事告而君不见，祸又且及矣。”	Viên hoạn quan nói: “Thần là kẻ từng bị dao cưa, không dám hai lòng thờ vua mà phản chúa, cho nên đắc tội với nhà vua. Nay quân vương đã về nước, xin đừng nhắc lại chuyện đất Bồ đất Địch nữa! Huống nữa Quản Trọng bắn trúng khóa thắt lưng của Hoàn công, Hoàn công nhờ ông ta mà xưng bá. Nay kẻ từng bị cung hình này vì có việc đến bẩm cáo mà nhà vua không gặp, họa sắp tới nơi rồi.”
文公欲召吕、郤，吕、郤等党多，文公恐 初入国，国人卖己，乃为微行，会秦缪公於王城， 国人莫知。	Văn công định triệu Lã Sảnh, Khích Nhuế, song bọn Lã, Khích nhiều đồng đảng, Văn công e sợ mình mới về nước, người trong nước bán đứng mình, bèn lẳng lặng vi hành, hội kiến Tần Mục Công ở Vương Thành, người trong nước không ai hay biết việc đó.
三月己丑，吕、郤等果 反，焚公宫，不得文公。	Ngày Kỷ Sửu tháng Ba, quả nhiên bọn Lã Sảnh, Khích Nhuế làm phản, đốt cung vua nhưng không bắt được Văn công.
文公之卫徒与战，吕、郤等引兵欲奔，秦缪 公诱吕、郤等，杀之河上，晋国复而文公得归。	Quân hộ vệ của Văn công giao chiến với bọn Lã, Khích, Lã Sảnh và Khích Nhuế dẫn quân định chạy, Tần Mục công dụ bọn Lã, Khích [sang nước Tần], rồi giết ngay bên sông Hoàng Hà, nước Tấn trở lại yên ổn, Văn công được trở về.
赏从亡者及功臣，大者封邑，小者尊爵。	Ban thưởng cho người theo mình lưu vong và bề tôi có công, người có công lớn thì được phong ấp, người có công nhỏ thì được ban tước tôn quý.
推 曰：“献公子九人，唯君在矣。惠、怀无亲，外内弃之；天未绝晋， 必将有主，主晋祀者，非君而谁？天实开之，二三子以为己力，不亦 诬乎？窃人之财，犹曰是盗，况贪天之功以为己力乎？下冒其罪，上 赏其奸，上下相蒙，难与处矣！”	Thôi nói: “Hiến công có chín người con, chỉ còn nhà vua mà thôi. Huệ công, Hoài công không có ai thân, trong ngoài đều bỏ họ; trời chưa tuyệt diệt nước Tấn, ắt sẽ có người làm chủ, người chủ việc tế tự nước Tấn, không phải nhà vua thì còn ai nữa? Trời thực đã khai mở cho nhà vua, mấy người kia cho là công sức của mình, chẳng phải là xằng bậy ư? Đánh cắp của cải của người gọi là ăn trộm, huống hồ là tham công của trời cho là sức của mình? Kẻ dưới có tội mạo nhận công lao, người trên ban thưởng theo sự gian trá của họ, trên dưới dối nhau, khó cùng sống chung!”
从亡贱臣壶叔曰；“君三行赏，赏不及臣，敢请罪。”	Bề tôi hèn mọn theo [Văn công] lưu vong là Hồ Thúc nói: “Nhà vua ba lần ban thưởng, đều không thưởng đến thần, dám xin thỉnh tội.”
三月甲辰，晋乃发兵至阳樊， 围温，入襄王于周。	Ngày Giáp Thìn tháng Ba, nước Tấn bèn phát binh đến Dương Phàn, bao vây đất Ôn, đưa Tương vương về Chu.
正月，取五鹿。	Tháng Giêng, chiếm Ngũ Lộc.
卫侯居襄牛，公子买守卫。	Vệ hầu ở Tương Ngưu, công tử Mãi phòng giữ nước Vệ.
楚救卫，不卒。	Nước Sở cứu nước Vệ, không thành công.
三月丙午， 晋师入曹，数之以其不用釐负羁言，而用美女乘轩者三百人也。	Ngày Bính Ngọ tháng Ba, quân Tấn tấn công vào [đô ấp] nước Tào, kể tội Tào hầu vì không nghe lời của Hy Phụ Ky, lại cho đến ba trăm mỹ nữ ngồi xe có rèm che [dành cho đại phu].
文公欲救则攻楚，为 楚尝有德，不欲伐也；欲释宋，宋又尝有德於晋：患之。	Văn công muốn cứu viện thì phải đánh nước Sở, nhưng vì nước Sở từng có ơn đức, [nên Văn công] không muốn đánh; muốn giải vây cho nước Tống, do nước Tống lại cũng từng có ơn đức với nước Tấn, vì thế Văn công lo nghĩ.
王曰：“晋侯亡在外十九年，困日久矣，果得反国，险(cid:0)戹尽 知之，能用其民，天之所开，不可当。”	Thành vương nói: “Tấn hầu lưu vong ở ngoài mười chín năm trời, bị khốn lâu ngày, kết quả là được về nước, nguy nan tai ách đều biết rất rõ, khéo dùng dân mình, do trời khai mở, không thể chống nổi.”
先轸曰：“定人之谓礼。楚一言定三国，子一言而亡之， 我则毋礼。不许楚，是弃宋也。不如私许曹、卫以诱之，执宛春以怒 楚，既战而後图之。”	Tiên Chẩn nói: “Khiến người được yên định, đó là lễ. Nước Sở nói một lời mà yên định được ba nước, ngài nói một lời mà diệt vong cả ba nước, ta mới là vô lễ. Không đồng ý với nước Sở, là vứt bỏ nước Tống vậy. Chẳng bằng ngầm đồng ý với nước Tào và nước Vệ để dẫn dụ họ, bắt Uyển Xuân để chọc giận nước Sở, đợi khi giao chiến xong [xem thắng thua ra sao] rồi tính sau.”
楚得臣怒，击晋师，晋师退。	Đắc Thần nước Sở tức giận, tiến đánh quân Tấn, quân Tấn lui.
楚师欲 去，得臣不肯。	Quân Sở muốn rút, Đắc Thần không chịu.
四月戊辰，宋公、齐将、 秦将与晋侯次城濮。	Ngày Mậu Thìn tháng Tư, Tống công [Thành công Vương Thần], tướng nước Tề [Quốc Quy Phủ], tướng nước Tần [Tiểu Tử Ngân] cùng Tấn hầu đóng quân ở Thành Bộc.
己 巳，与楚兵合战，楚兵败，得臣收馀兵去。	Ngày Kỷ Tỵ, giao chiến với quân Sở, quân Sở thua, Đắc Thần thu thập tàn quân rút lui.
甲午，晋师还至衡雍， 作王宫于践土。	Ngày Giáp Ngọ, quân Tấn về đến Hành Ung, xây dựng hành cung cho Chu vương ở Tiễn Thổ.
五月丁未，献楚俘於周，驷介百乘，徒兵千。	Ngày Đinh Mùi tháng Năm, dâng tù binh nước Sở cho nhà Chu cùng một trăm cỗ xe tứ mã bọc giáp, một nghìn bộ tốt.
天子使王子虎命晋侯 为伯，赐大辂，彤弓矢百，玈弓矢 千， 秬鬯一卣，珪瓚， 虎贲三百人。	Thiên tử sai Vương tử Hổ mệnh cho Tấn hầu làm bá, ban cỗ xe lớn trang sức bằng vàng, cây cung màu đỏ cùng trăm mũi tên, cung đen cùng nghìn mũi tên, một nậm rượu nếp than, chén tế thần bằng ngọc khuê, ba trăm quân hổ bôn.
晋侯三辞，然后稽 首受之。	Tấn hầu ba lần từ tạ, sau đó dập đầu nhận lấy.
左右曰：“胜楚而君犹忧， 何？”	Tả hữu mới hỏi rằng: “Đánh thắng nước Sở mà nhà vua còn ưu phiền, sao vậy?”
壬午，晋侯度河北归国。	Ngày Nhâm Ngọ, Tấn hầu vượt Hoàng Hà lên phía bắc để về nước.
行赏，狐偃为 首。	[Tấn hầu] tiến hành ban thưởng, Hồ Yển đứng đầu.
文公曰：“城濮之事，偃说我 毋失信。先轸曰‘军事胜为右’，吾用之以胜。然此一时之说，偃言 万世之功，柰何以一时之利而加万世功乎？是以先之。”	Văn công mới bảo: “Việc ở Thành Bộc, Yển nói ta không tin. Tiên Chẩn nói: 'Việc quân lấy thắng làm trọng', ta theo đó nên thắng lợi. Nhưng đó là ý kiến nhất thời, còn lời Yển là công lao muôn đời, sao lại lấy cái lợi nhất thời đặt trên công lao muôn đời được? Vì thế cho Hồ Yển công đầu.”
壬申，遂率诸侯朝王於践土。	Ngày Nhâm Thân, bèn thống lãnh chư hầu triều kiến Chu vương ở Tiễn Thổ.
丁丑，诸侯围许。	Ngày Đinh Sửu, chư hầu bao vây nước Hứa.
荀林 父将中行，先縠将右行，先蔑将左行。	Tuân Lâm Phủ chỉ huy Trung hàng, Tiên Cốc chỉ huy Hữu hàng, Tiên Miệt chỉ huy Tả hàng.
围郑，欲得叔瞻。	[Văn công] bao vây nước Trịnh, là muốn có được Thúc Chiêm.
郑恐，乃间令使谓秦 缪公曰：“亡郑厚晋，於晋得矣，而秦未为利。君何不解郑，得为东 道交？”	Vua nước Trịnh sợ, bèn lén sai sứ nói với Tần Mục Công: “Diệt nước Trịnh để hậu đãi nước Tấn, đó là lợi cho nước Tấn mà không lợi cho nước Tần. Sao ngài không giải vây nước Trịnh, khiến Trịnh thành nước giao hảo ở đường phía đông?”
秦伯说，罢兵。	Tần bá mừng, bãi binh.
晋亦罢 兵。	Nước Tấn cũng bãi binh.
是岁郑伯亦卒。	Năm này Trịnh bá cũng chết.
郑人或卖其国於秦， 秦缪公发兵往袭郑。	Người Trịnh có kẻ bán đứng nước mình cho nước Tần, Tần Mục công phát binh sang tập kích nước Trịnh.
十二月，秦兵过我郊。	Tháng Mười hai, quân Tần qua ngoại vi nước Tấn.
兵至滑，郑贾人弦高将市 于周，遇之，以十二牛劳秦师。	Quân Tần kéo đến đất Hoạt, thương nhân nước Trịnh là Huyền Cao định đến buôn bán ở nhà Chu, [trên đường đi] gặp quân Tần, bèn đem mười hai con bò úy lạo quân Tần.
秦师惊而还，灭滑而去。	Quân Tần kinh ngạc rút về, diệt nước Hoạt rồi lui binh.
先轸曰：“秦侮吾孤，伐吾 同姓，何德之报？”	Tiên Chẩn nói: “Tần khinh thường vua ta côi cút, đánh nước cùng họ với ta, có đức gì mà phải báo?”
轸 乃追秦将。	Chẩn bèn đuổi theo tướng Tần.
秦将渡河，已在船中，顿首谢，卒不反。	Tướng Tần vượt sông Hoàng Hà, đã lên thuyền, chỉ dập đầu cảm tạ, rốt cuộc không quay lại.
後三年，秦果使孟明伐晋，报殽之败，取晋汪以归。	Ba năm sau, quả nhiên nước Tần sai Mạnh Minh thảo phạt nước Tấn, báo thù cuộc chiến thất bại ở Hào Sơn, chiếm đất Uông của nước Tấn rồi về.
四年，秦缪公大兴兵伐我，度河，取王官， 封殽尸而去。	Năm thứ tư, Tần Mục công huy động đại quân thảo phạt nước Tấn, qua sông Hoàng Hà, chiếm đất Vương Quan, xây đắp mộ cho binh sĩ chết trong trận Hào Sơn rồi rút về.
晋恐，不敢出，遂城 守。	Nước Tấn lo sợ, không dám ra đánh, bèn cố thủ trong thành.
五年，晋伐秦，取新城，报王 官役也。	Năm thứ năm, nước Tấn thảo phạt nước Tần, chiếm Tân Thành, báo thù trận chiến ở Vương Quan.
六年，赵衰成子、栾贞子、咎季子犯、霍伯皆卒。	Năm thứ sáu, Triệu Thôi Thành tử, Loan Trinh tử, Cữu Quý Tử Phạm, Hoắc bá đều chết.
七年八月，襄公卒。	Tháng Tám năm thứ bảy, Tương công chết.
太子夷皋少。	Thái tử Di Cao còn nhỏ.
赵盾曰：“立襄公弟雍。好善而长，先君爱 之；且近於秦，秦故好也。立善则固，事长则顺，奉爱则孝，结旧好 则安。”	Triệu Thuẫn nói: “Lập em của Tương công là Ung. Người này thích điều thiện mà tuổi đã trưởng thành, được tiên quân yêu quý; hơn nữa lại thân với nước Tần, trước đây nước Tần vốn hữu hảo [với nước Tấn] vậy. Tôn lập người thiện làm vua thì nước được vững, thờ phụng người trưởng thành làm vua thì sẽ thuận lý, phụng sự người được tiên quân yêu thì gần đạo hiếu, khéo giao kết với hữu hảo cũ thì thế nước được yên.”
赵盾曰：“辰 嬴贱，班在九人下，其子何震之有！ 且为二君嬖，淫也。为先君子， 不能求大而出在小国，僻也。母淫子僻，无威； 陈小而远，无援：将何可乎！”	Triệu Thuẫn nói: “Thần Doanh hèn hạ, địa vị dưới chín người thê thiếp, con bà ta sao có uy nghiêm được! Vả lại nói [Thần Doanh] được hai vua sủng ái, đó là dâm loạn vậy. [Nhạc] là con của tiên quân [Văn công], không thể cầu viện nước lớn rồi chạy ra ở nước nhỏ được, đó là bỉ lậu vậy. Mẹ dâm loạn, con bỉ lậu thì không có uy; Trần là nước nhỏ lại ở xa, không thể tiếp viện, biết làm sao cho phải đây!”
使士会 如秦迎公子雍。 贾季亦使人召公子乐於陈。	[Triệu Thuẫn] sai Sĩ Hội sang nước Tần đón công tử Ung. Giả Quý cũng sai người triệu công tử Nhạc ở nước Trần.
十 一月，贾季奔翟。	Tháng Mười một, Giả Quý chạy sang nước Địch.
是岁，秦缪公亦卒。	Năm đó, Tần Mục công cũng chết.
太子母缪嬴日夜抱太子以号泣於朝， 曰：“先君何罪？其嗣亦何罪？舍適而外求君，将安置此？”	Mẹ Thái tử là Mậu Doanh ngày đêm ôm Thái tử gào khóc trong triều, nói: “Tiên quân có tội gì? Người thừa tự ngài cũng có tội gì? Bỏ con đích mà tìm vua bên ngoài, sẽ sắp đặt Thái tử vào đâu?”
赵盾与诸大夫皆患缪嬴，且畏诛，乃背所迎 而立太子夷皋，是为灵公。	Triệu Thuẫn cùng các đại phu đều e ngại Mậu Doanh, lại sợ bị giết, bèn quay lưng lại với công tử được đón về là Ung, mà lập Thái tử Di Cao, đó là Linh công.
发兵以距秦送公子雍者。	Phát binh để chống cự quân Tần hộ tống công tử Ung về nước.
赵盾为将，往击 秦，败之令狐。	Triệu Thuẫn làm tướng, sang đánh Tần, đánh bại quân Tần ở Lệnh Hồ.
秦亦取晋之郩。	Nước Tần cũng chiếm được ấp Hào của nước Tấn.
六年，秦康公伐晋，取羁马。	Năm thứ sáu, Tần Khang công thảo phạt nước Tấn, chiếm được Ky Mã.
七年，晋六卿患随会之在秦，常为晋 乱，乃详令魏寿馀反晋降秦。	Năm thứ bảy, Lục khanh nước Tấn lo lắng việc Tùy Hội lưu lại nước Tần, thường gây họa loạn cho nước Tấn, bèn vờ sai Ngụy Thọ Dư phản lại nước Tấn rồi hàng nước Tần.
宰夫胹熊蹯不熟， 灵公怒，杀宰夫，使 妇人持其尸出弃之，过朝。	Đầu bếp nấu món tay gấu chưa chín, Linh công nổi giận, giết đầu bếp, sai đám phụ nữ trong cung mang xác đi vứt, đi qua triều đình.
盾闺门开，居处节，鉏 麑退，叹曰：“杀忠臣，弃君命，罪一也。”	Phòng ngủ của Thuẫn mở cửa, chỗ ở nhỏ hẹp, Sừ Mê lui ra, than rằng: “Giết tôi trung, trái mệnh vua, tội như nhau vậy.”
饿人，示眯明也。	Người bị đói là Thị Mi Minh vậy.
公宰 示眯明知之，恐盾醉不能起，而进曰：“君赐臣，觞三行 可以罢。”	Đầu bếp của nhà vua là Thị Mi Minh biết việc đó, sợ Thuẫn say không dậy được, liền tiến lên nói: “Vua ban cho bề tôi, rượu ba lần rót thì dừng.”
盾遂奔，未出晋境。	Thuẫn bèn bỏ trốn, chưa ra khỏi biên giới nước Tấn.
赵盾素贵，得民和；灵公少，侈，民 不附，故为弑易。	Triệu Thuẫn vốn tôn quý, được lòng dân chúng; Linh công ít tuổi, xa xỉ, dân không quy phục, cho nên dễ dàng bị giết.
盾复位。	Thuẫn trở lại tước vị.
孔子闻之，曰：“董 狐，古之良史也，书法不隐。宣子，良 大夫也，为法受恶。 惜也，出疆乃免。”	Khổng tử nghe việc đó, nói: “Đồng Hồ giống như quan sử hiền năng thời cổ vậy, cách viết không hề che giấu. Tuyên tử là quan đại phu giỏi, vì pháp kỷ mà chịu tiếng xấu. Tiếc thay, ra khỏi biên giới thì tránh được tội rồi.”
楚怒，伐郑，晋往救之。	Nước Sở nổi giận, thảo phạt nước Trịnh, nước Tấn sang cứu viện.
六年，伐秦，虏秦将赤。	Năm thứ sáu, thảo phạt nước Tần, bắt sống viên tướng do thám của nước Tần.
晋使中 行桓子伐陈，因救郑，与楚战，败楚师。	Nước Tấn sai Trung Hàng Hoàn từ thảo phạt nước Trần, nhân đó giải cứu nước Trịnh, giao chiến với nước Sở, đánh bại quân Sở.
景公元年春，陈大夫夏徵舒弑其君灵公。	Mùa xuân năm Cảnh công thứ nhất, đại phu nước Trần là Hạ Trưng Thư giết vua nước mình là Linh công.
三年，楚庄王围郑，郑告急晋。	Năm thứ ba, Sở Trang vương bao vây nước Trịnh, nước Trịnh cấp báo với nước Tấn.
先縠曰：“凡来 救郑，不至不可，将率离心。”	Tiên Cốc nói: “Mục đích đến là để cứu nước Trịnh, nên không thể không đến, nếu không tướng soái sẽ sinh dị tâm.”
郑新附楚，畏之，反助楚攻晋。	Nước Trịnh mới quy phụ nước Sở, sợ nước Sở, mới quay sang giúp nước Sở tấn công nước Tấn.
晋军败，走 河，争度，船中人指甚众。	Quân Tấn thua, chạy đến Hoàng Hà, tranh nhau sang sông, ngón tay người trong thuyền rất nhiều.
乃止。	Bèn thôi.
解扬绐许之，卒致晋君言。	Giải Dương vờ đồng ý, rốt cuộc đến truyền đạt lời vua Tấn [đồng ý cứu viện].
楚欲杀之，或谏，乃归解 扬。	Nước Sở muốn giết Giải Dương, có người can, bèn tha cho về.
八年，使郤克於齐。	Năm thứ tám, sai Khích Khắc đi sứ sang nước Tề.
十一年春，齐伐鲁，取隆。	Mùa xuân năm thứ mười một, nước Tề thảo phạt nước Lỗ, chiếm đất Long.
齐师败走，晋追北至齐。	Quân Tề thua chạy, quân Tấn đuổi lên phía bắc, đến tận nước Tề.
顷公献宝器以求平，不听。	Khoảnh công hiến vật báu để cầu hòa, [quân Tấn] không nghe.
楚申公巫臣盗夏姬以奔晋，晋以巫臣为邢大夫。	Thân công Vu Thần nước Sở trộm bắt nàng Hạ cơ rồi chạy sang nước Tấn, nước Tấn cho Vu Thần làm đại phu ở ấp Hình.
晋始 作六军，韩厥、巩朔、赵穿、荀 骓、 十三年，鲁成公朝晋，晋弗敬，鲁怒去，倍晋。	Nước Tấn bắt đầu lập sáu quân, Hàn Quyết, Củng Sóc, Triệu Xuyên, Tuân Giai, Triệu Quát, Triệu Chiên đều làm quan khanh. Trí Oanh từ nước Sở về nước. Năm thứ mười ba, Lỗ Thành công triều kiến nước Tấn, nước Tấn không tôn kính, Lỗ Thành công giận bỏ về, phản bội lại nước Tấn.
晋伐郑，取氾。	Nước Tấn thảo phạt nước Trịnh, chiếm ấp Phiếm.
问伯宗，伯宗以为不足怪也。	[Vua Tấn] hỏi Bá Tông, Bá Tông cho là không có gì lạ.
乃请使吴，令其子为吴行人，教吴乘车用兵。	Bèn xin đi sứ nước Ngô, sai con làm Hành nhân ở nước Ngô, dạy người Ngô cách cưỡi xe dùng binh.
吴晋 始通，约伐楚。	Nước Ngô và nước Tấn bắt đầu qua lại, ước định thảo phạt nước Sở.
韩厥曰：“赵衰、赵盾之功岂 可忘乎？柰何绝祀！” 乃复令赵庶子武为赵後，复与之邑。	Hàn Quyết nói: “Công lao của Triệu Thôi, Triệu Thuẫn há có thể quên ư? Sao có thể dứt việc tế tự được” Bèn lệnh con thứ họ Triệu là Vũ làm người kế thừa họ Triệu, lại phong ấp cho.
後月馀，景 公卒。	Hơn tháng sau, Cảnh công chết.
归而秦倍盟， 与翟谋伐晋。	Sau khi trở về, nước Tần bội ước, bàn mưu cùng nước Địch thảo phạt nước Tấn.
三年，使吕相让秦，因 与诸侯伐秦。	Năm thứ ba, [Lệ công] sai Lã Tướng trách nước Tần, nhân đó cùng chư hầu thảo phạt nước Tần.
至泾，败秦於麻隧，虏其将成差。	Đến sông Kinh, đánh bại quân Tần ở Ma Toại, bắt sống tướng Tần là Thành Sai.
伯宗以好直谏得此祸，国人以是不附厉公。	Bá Tông vì thích dùng lời ngay để can ngăn nên mắc họa này, người trong nước vì thế không quy phụ Lệ công.
乃发兵。	Bèn phát binh.
子 反收馀兵，拊循欲复战，晋患之。	Tử Phản thu tan binh, chỉnh đốn xong muốn tái chiến, Tấn quân lo sợ.
共王召子反，其侍者竖阳穀进酒， 子反醉，不能见。	Cung vương triệu Tử Phản, kẻ hầu của Tử Phản là Thụ Dương Cốc dâng rượu, Tử Phản say, không thể diện kiến.
厉公多外嬖姬，归，欲尽去群大夫而立诸姬兄弟。	Lệ công có nhiều cơ thiếp ở ngoài, về nước, muốn bãi miễn hết các quan đại phu để lập anh em các cơ thiếp lên thay.
将诛三郤，未发也。	Định giết Khích Kỹ, Khích Xu, Khích Chí, nhưng chưa ra tay.
郤锜欲攻公， 曰：“我虽死，公亦病矣。”	Khích Kỹ muốn đánh Lệ công, nói: “Dẫu ta chết, Lệ công cũng phải bị tổn hại!”
郤至曰：“信不反君，智不害民，勇不 作乱。失此三者，谁与我？我死耳！”	Khích Chí nói: “Người tín thì không phản vua, người trí thì không hại dân, người dũng thì không làm loạn. Mất ba điều ấy thì ai theo ta nữa? Ta chết thôi!”
十二月壬午，公令胥童以兵八 百人袭攻杀三郤。	Ngày Nhâm Ngọ tháng Mười Hai, Lệ công lệnh cho Tư Đồng đem tám trăm quân tập kích giết Khích Kỹ, Khích Xu, Khích Chí.
公曰：“一旦杀三卿，寡人不忍益也。”	Lệ công nói: “Một ngày giết ba quan khanh, quả nhân không nỡ giết thêm nữa vậy.”
公弗听，谢栾书等以诛郤氏 罪：“大夫复位。”	Lệ công không nghe, quay sang tạ lỗi với bọn Loan Thư, đó chỉ là trừng phạt tội của họ Khích: “Đại phu hãy trở lại chức vị.”
